name,rating,myanimelist,veiws,counting_comment,episode_number,myanimelist_id,mean_views,comments
Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,7.73,https://myanimelist.net/anime/1861/Slam_Dunk__Zenkoku_Seiha_Da_-_Sakuragi_Hanamichi,[9957],[0],1,1861.0,9957.0,0.0
Slayers,7.2,https://myanimelist.net/anime/534/Slayers,"[4927, 2609, 3236, 2604, 2850, 2763, 2643, 2594, 2790, 2435, 2282, 2964, 3165, 2933, 2339, 2424, 2518, 2685, 2686, 2555, 3178, 2904, 2952, 2725, 2387, 2959]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,534.0,2811.8076923076924,0.038461538461538464
Slayers Evolution-R,7.49,https://myanimelist.net/anime/5233/Slayers_Evolution-R,"[2939, 1824, 1823, 1861, 1866, 2014, 1794, 2059, 2084, 2027, 2097, 1860, 1802]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,5233.0,2003.8461538461538,0.0
"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",6.04,https://myanimelist.net/anime/40586/Slime_Taoshite_300-nen_Shiranai_Uchi_ni_Level_Max_ni_Nattemashita,"[9908, 4573, 4617, 4044, 6971, 3735, 6162, 5635, 6052, 5458, 4403, 4571]","[5, 1, 0, 1, 2, 0, 1, 1, 5, 1, 1, 0]",9,40586.0,5510.75,1.5
Slow Loop,7.5,https://myanimelist.net/anime/45425/Slow_Loop,"[2849, 1439, 1318, 1251, 1347, 1388, 1415, 1827]","[0, 0, 0, 0, 0, 0, 0, 0]",8,45425.0,1604.25,0.0
Slow Start,7.36,https://myanimelist.net/anime/35540/Slow_Start,"[4133, 2672, 2741, 3743, 4519, 3232, 3082, 2840, 2906, 2621, 2765, 2901]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,35540.0,3179.5833333333335,0.08333333333333333
Snack Basue,2.47,https://myanimelist.net/anime/55636/Snack_Basue,"[747, 116, 82, 993, 554, 249, 282, 121, 253, 197, 171]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,55636.0,342.27272727272725,0.0
So Ra No Wo To,8.1,https://myanimelist.net/anime/6802/So_Ra_No_Wo_To,"[3306, 2426, 2157, 2634, 2372, 2467, 2249, 2238, 2530, 2236, 2263, 2644]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,6802.0,2460.1666666666665,0.0
"Sokushi Cheat ga Saikyou sugite, Isekai no Yatsura ga Marude Aite ni Naranai n desu ga.",7.08,https://myanimelist.net/anime/53730/Sokushi_Cheat_ga_Saikyou_sugite_Isekai_no_Yatsura_ga_Marude_Aite_ni_Naranai_n_desu_ga,"[1727, 778, 557, 2207, 1572, 1142, 945, 847, 1038, 949, 911]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,53730.0,1152.090909090909,0.09090909090909091
Sola,7.34,https://myanimelist.net/anime/1965/Sola,"[7761, 2679, 2340, 3020, 2754, 3818, 2877, 3095, 2926, 2448, 2700, 2806, 3184]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1965.0,3262.153846153846,0.0
Solo Leveling,8.46,https://myanimelist.net/anime/52299/Ore_dake_Level_Up_na_Ken,"[14988, 7241, 3312, 11749, 11265, 10728, 10080, 10621, 13247, 8610, 8631]","[9, 6, 4, 2, 2, 8, 5, 9, 5, 7, 3]",9,52299.0,10042.90909090909,5.454545454545454
Solty Rei,5.82,https://myanimelist.net/anime/152/Solty_Rei,"[9428, 3434, 3455, 3533, 5775, 3799, 5923, 3705, 3684, 3496, 3645, 4457, 3239, 3316, 3725, 4894, 4676, 5040, 5535, 5153, 3990, 3536, 4344, 3849]","[1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",9,152.0,4401.291666666667,0.2916666666666667
Somali to Mori no Kamisama,7.56,https://myanimelist.net/anime/39575/Somali_to_Mori_no_Kamisama,"[6987, 4163, 4098, 4873, 5107, 4732, 4240, 4302, 4502, 4562, 4840, 4308]","[1, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0]",9,39575.0,4726.166666666667,0.75
SoniAni: Super Sonico The Animation,6.29,https://myanimelist.net/anime/20555/SoniAni__Super_Sonico_The_Animation,"[3259, 2546, 2392, 2167, 2405, 2206, 2077, 2436, 2097, 2107, 2055, 1985]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,20555.0,2311.0,0.0
Sonny Boy,6.91,https://myanimelist.net/anime/48849/Sonny_Boy,"[5964, 1747, 2033, 2212, 4136, 3802, 3587, 2521, 3067, 2534, 2504, 2213]","[2, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0]",9,48849.0,3026.6666666666665,0.9166666666666666
Sono Bisque Doll wa Koi wo Suru,8.29,https://myanimelist.net/anime/48736/Sono_Bisque_Doll_wa_Koi_wo_Suru,"[12130, 9384, 12423, 9648, 8835, 8225, 9856, 8470, 9899, 8100, 9660]","[3, 4, 25, 5, 0, 0, 4, 0, 0, 0, 4]",9,48736.0,9693.636363636364,4.090909090909091
"Sono Toki, Kanojo wa.",5.71,https://myanimelist.net/anime/38251/Sono_Toki_Kanojo_wa,"[4178, 1846, 2037, 2286, 2433, 2208, 2062, 2267, 2171, 1887, 2009, 2004]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",9,38251.0,2282.3333333333335,0.08333333333333333
Sora no Manimani,7.17,https://myanimelist.net/anime/6098/Sora_no_Manimani,"[5643, 2958, 2360, 2795, 3531, 2685, 2798, 2680, 2820, 2964, 2616, 2679]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,6098.0,3044.0833333333335,0.0
Sora no Method,6.77,https://myanimelist.net/anime/23209/Sora_no_Method,"[3784, 3080, 2532, 2910, 2686, 2782, 3103, 4049, 2896, 2926, 2701, 2958, 2659]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]",9,23209.0,3005.076923076923,0.23076923076923078
Sora no Otoshimono,7.5,https://myanimelist.net/anime/5958/Sora_no_Otoshimono,"[13505, 5471, 4816, 4667, 5157, 8314, 7454, 6367, 6408, 5682, 5332, 5258, 5309]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 0]",9,5958.0,6441.538461538462,0.5384615384615384
Sora no Otoshimono: Forte,7.15,https://myanimelist.net/anime/8407/Sora_no_Otoshimono__Forte,"[12674, 4254, 4139, 5383, 6219, 5886, 4812, 4843, 4829, 4441, 4625, 4205]","[2, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0]",9,8407.0,5525.833333333333,0.5833333333333334
Sora to Umi no Aida,7.88,https://myanimelist.net/anime/36000/Sora_to_Umi_no_Aida,"[1974, 1707, 1767, 1646, 1795, 1730, 1656, 1624, 1714, 1642, 1731, 1648]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,36000.0,1719.5,0.0
Sora wo Miageru Shoujo no Hitomi ni Utsuru Sekai,7.65,https://myanimelist.net/anime/5702/Sora_wo_Miageru_Shoujo_no_Hitomi_ni_Utsuru_Sekai,"[5523, 3065, 3246, 3098, 2934, 2780, 3018, 2693, 2733]","[0, 0, 1, 0, 0, 0, 0, 0, 0]",9,5702.0,3232.222222222222,0.1111111111111111
Sora yori mo Tooi Basho,7.61,https://myanimelist.net/anime/35839/Sora_yori_mo_Tooi_Basho,"[7281, 3628, 3320, 3326, 3457, 4669, 3629, 3827, 3559, 3058, 3699, 3928, 3630]","[1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 1, 1, 0]",9,35839.0,3923.923076923077,0.46153846153846156
Sore ga Seiyuu!,7.12,https://myanimelist.net/anime/29163/Sore_ga_Seiyuu,"[2515, 1973, 1811, 1928, 1746, 1609, 1894, 2047, 2271, 1967, 2435, 2195, 1935, 1998]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,29163.0,2023.142857142857,0.07142857142857142
Soredemo Ayumu wa Yosetekuru,7.28,https://myanimelist.net/anime/45653/Soredemo_Ayumu_wa_Yosetekuru,"[4375, 2415, 2049, 2598, 2563, 11674, 2673, 2262, 2174, 2267, 2182, 2166]","[4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,45653.0,3283.1666666666665,0.4166666666666667
Soredemo Machi wa Mawatteiru,6.16,https://myanimelist.net/anime/8726/Soredemo_Machi_wa_Mawatteiru,"[3957, 2464, 2356, 2427, 2710, 2387, 2374, 2590, 2517, 2311, 2342, 2297]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,8726.0,2561.0,0.0
Soredemo Sekai wa Utsukushii,8.25,https://myanimelist.net/anime/22101/Soredemo_Sekai_wa_Utsukushii,"[47529, 22013, 22954, 22824, 40834, 38102, 31195, 26401, 27160, 24338, 23821, 22470]","[5, 6, 5, 17, 10, 5, 4, 1, 6, 0, 0, 1]",9,22101.0,29136.75,5.0
Soukou Musume Senki,5.2,https://myanimelist.net/anime/36458/Soukou_Musume_Senki,"[2721, 1997, 1941, 2339]","[0, 0, 0, 0]",4,36458.0,2249.5,0.0
Soukyuu no Fafner: Dead Aggressor,7.35,https://myanimelist.net/anime/75/Soukyuu_no_Fafner__Dead_Aggressor,"[3238, 2035, 2277, 2049, 2133, 2130, 5230, 2213, 2155, 2238, 2349, 2146, 2217, 2052, 2158, 2164, 2286, 2020, 2351, 2524, 2309, 2364, 2353, 2271, 2215, 2092]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,75.0,2368.0384615384614,0.0
Soukyuu no Fafner: Dead Aggressor - Exodus,6.72,https://myanimelist.net/anime/17080/Soukyuu_no_Fafner__Dead_Aggressor_-_Exodus,"[4291, 2326, 2474, 2698, 2414, 2762, 2676, 3225, 2620, 2682, 2384, 2687, 2383]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",9,17080.0,2740.153846153846,0.15384615384615385
Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,7.86,https://myanimelist.net/anime/30549/Soukyuu_no_Fafner__Dead_Aggressor_-_Exodus_2nd_Season,"[2574, 1847, 1866, 1946, 2196, 2024, 2072, 1992, 2177, 1830, 1779, 1944, 1829]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,30549.0,2005.8461538461538,0.0
Soul Buster,6.59,https://myanimelist.net/anime/33775/Soul_Buster,"[4122, 2593, 2809, 2906, 3237, 2637, 2499, 2544, 2647, 2730, 2695, 2361]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,33775.0,2815.0,0.08333333333333333
Soul Eater,8.09,https://myanimelist.net/anime/3588/Soul_Eater,"[11939, 4506, 4495, 4601, 6088, 5670, 4518, 4457, 4061, 5048, 3956, 8058, 4037, 4089, 3497, 3936, 3537, 3877, 3879, 3808, 3705, 3392, 5794, 3653, 3684, 3415, 3948, 3744, 3736, 3660, 3281, 3524, 3917, 5922, 3458, 3560, 3846, 3365, 3313, 3252, 3973, 3448, 3617, 3387, 5858, 3389, 3620, 5203, 4713, 4184, 4395]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,3588.0,4313.980392156863,0.0196078431372549
Soul Eater NOT!,3.66,https://myanimelist.net/anime/21507/Soul_Eater_NOT,"[4862, 3161, 3066, 3556, 5295, 4137, 3829, 3279, 3152, 3382, 3190, 4762]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",9,21507.0,3805.9166666666665,0.08333333333333333
Sounan Desu ka?,7.82,https://myanimelist.net/anime/39456/Sounan_Desu_ka,"[5323, 3620, 3586, 4908, 4238, 3984, 4172, 4145, 3654, 3844, 3477]","[0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,39456.0,4086.4545454545455,0.36363636363636365
Souryo to Majiwaru Shikiyoku no Yoru ni...,4.91,https://myanimelist.net/anime/34823/Souryo_to_Majiwaru_Shikiyoku_no_Yoru_ni,[36557],[1],1,34823.0,36557.0,1.0
Sousei no Onmyouji,7.36,https://myanimelist.net/anime/32105/Sousei_no_Onmyouji,"[37485, 14930, 14525, 15602, 13479, 13366, 14194, 12716, 12778, 12439, 12075, 21679, 13655, 13677, 12716, 12643, 10825, 13947, 12740, 11317, 11390, 10203, 18718, 11663, 10679, 12511, 10959, 9867, 11828, 9858, 10052, 9281, 9225, 20876, 10956, 9591, 11318, 9518, 9460, 9436, 11031, 10929, 9565, 11999, 15556, 12564, 16196, 16149, 14521, 16057]","[8, 2, 1, 4, 3, 2, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 1, 1, 0, 2, 0, 0, 1, 1, 0, 0, 4, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 13, 4, 0, 0, 1]",9,32105.0,13174.88,2.62
Soushin Shoujo Matoi,6.95,https://myanimelist.net/anime/33668/Soushin_Shoujo_Matoi,"[2879, 2225, 2185, 2111, 2319]","[0, 0, 0, 0, 0]",5,33668.0,2343.8,0.0
Sousou no Frieren,8.11,https://myanimelist.net/anime/52991/Sousou_no_Frieren,"[6838, 4658, 4750, 4677, 5119, 3201, 3916, 4281, 3151, 2616, 2090, 5310, 1765, 1390, 1555, 1445, 1378, 1422, 1308, 1061, 690, 4942, 5632, 5087, 4980, 4969, 4907, 4799]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",9,52991.0,3497.75,0.03571428571428571
Souten Kouro,7.39,https://myanimelist.net/anime/5226/Souten_Kouro,"[7774, 2901, 3189, 3170, 4173, 4848, 2885, 2654, 2831, 2870, 3027, 3612, 3007, 3252, 2907, 2691, 2494, 2464, 2535, 3523, 2805, 3180, 3416, 3006, 3087, 3070]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,5226.0,3283.5,0.038461538461538464
Souten no Ken: Regenesis,6.0,https://myanimelist.net/manga/109341/Souten_no_Ken__Regenesis,"[5071, 2432, 2514, 2905, 3320, 2581, 2891, 2974, 2078, 2148, 3047, 2620]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,,2881.75,0.0
Souten no Ken: Regenesis 2nd Season,6.23,https://myanimelist.net/anime/37388/Souten_no_Ken__Regenesis_2nd_Season,"[7365, 2251, 2264, 2462, 2542, 2394, 2247, 2266, 2315, 2208, 2232, 2530]","[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",9,37388.0,2756.3333333333335,0.25
Space☆Dandy,6.38,https://myanimelist.net/anime/20057/Space%E2%98%86Dandy,"[5618, 3039, 2774, 2655, 3279, 4368, 3319, 3334, 4584, 3081, 3300, 3330, 2798]","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0]",9,20057.0,3498.3846153846152,0.3076923076923077
Space☆Dandy 2nd Season,4.64,https://myanimelist.net/anime/23327/Space%E2%98%86Dandy_2nd_Season,"[2934, 2561, 2665, 2538, 2573, 3100, 2754, 2706, 3001, 2659, 3048, 2673, 2780]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,23327.0,2768.6153846153848,0.0
Sparrow's Hotel,5.56,https://myanimelist.net/anime/17849/Sparrows_Hotel,"[2744, 1993, 1797, 1844, 1926, 1792, 1735, 1858, 1914, 1785, 1744, 1732]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,17849.0,1905.3333333333333,0.0
Special A,8.05,https://myanimelist.net/anime/3470/Special_A,"[16499, 8023, 8628, 9696, 9099, 8565, 10230, 8360, 6833, 7977, 7297, 10440, 7693, 6560, 6710, 7003, 8275, 8675, 8687, 9189, 7362, 8347, 10851, 12285]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",9,3470.0,8886.833333333334,0.125
Speed Grapher,4.22,https://myanimelist.net/anime/198/Speed_Grapher,"[5693, 3016, 2978, 2664, 2713, 2644, 2729, 2837, 2690, 2547, 2526, 4100, 2789, 2816, 2688, 2974, 3182, 3579, 3335, 3210, 3253, 2761, 2845, 2736]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,198.0,3054.375,0.0
Spiral: Suiri no Kizuna,5.83,https://myanimelist.net/anime/341/Spiral__Suiri_no_Kizuna,"[7717, 2971, 4062, 2749, 2862, 3129, 3099, 3649, 3336, 2868, 3581, 4187, 2906, 2925, 2627, 2777, 2799, 3003, 3501, 3173, 3982, 3140, 3332, 3902, 3290]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 0, 0, 0]",9,341.0,3422.68,0.24
Spy Kyoushitsu,5.15,https://myanimelist.net/anime/51252/Spy_Kyoushitsu,"[6195, 354, 406, 782, 3600, 3278, 2409, 2339, 2086, 9947, 388, 388]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,51252.0,2681.0,0.0
Spy x Family,8.52,https://myanimelist.net/anime/50265/Spy_x_Family,"[33933, 19225, 19388, 21149, 25447, 27023, 25812, 23949, 26922, 22830, 21114, 28473]","[42, 13, 12, 20, 25, 28, 53, 23, 22, 12, 14, 13]",9,50265.0,24605.416666666668,23.083333333333332
Spy x Family Part 2,7.16,https://myanimelist.net/anime/50602/Spy_x_Family_Part_2,"[25540, 20031, 21240, 20781, 20275, 36912, 23445, 28047, 29410, 22494, 24737, 22791, 23254]","[9, 5, 4, 5, 5, 5, 5, 3, 6, 2, 14, 3, 2]",9,50602.0,24535.153846153848,5.230769230769231
Spy x Family Season 2,7.43,https://myanimelist.net/anime/53887/Spy_x_Family_Season_2,"[7622, 3372, 3449, 3929, 5777, 5661, 5415, 5151, 5006, 4661, 4679, 5131]","[21, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2]",9,53887.0,4987.75,2.0833333333333335
Stand My Heroes: Piece of Truth,6.54,https://myanimelist.net/anime/38331/Stand_My_Heroes__Piece_of_Truth,"[4798, 4545]","[1, 2]",3,38331.0,4671.5,1.5
Star Driver: Kagayaki no Takuto,7.86,https://myanimelist.net/anime/8934/Star_Driver__Kagayaki_no_Takuto,"[16165, 6072, 4473, 4365, 5444, 3680, 3955, 5037, 3959, 5271, 4328, 9496, 4215, 3970, 4261, 4149, 3961, 4247, 9828, 6082, 5914, 4286, 7994, 4747, 5541]","[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,8934.0,5657.6,0.2
Star Ocean EX,6.22,https://myanimelist.net/anime/1005/Star_Ocean_EX,"[3762, 2344, 2291, 2487, 2374, 2219, 2242, 2405, 2300, 2564, 2603, 2508, 2527, 2260, 2365, 2305, 2312, 2158, 2325, 2420, 3036, 2888, 2328, 2253, 3246, 2225]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,1005.0,2490.269230769231,0.0
Starmyu,7.62,https://myanimelist.net/anime/30375/Starmyu,"[11165, 4475, 4705, 4751, 6601, 5450, 5473, 5809, 5736, 4710, 5340, 5021]","[1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]",9,30375.0,5769.666666666667,0.75
Starmyu 2nd Season,7.63,https://myanimelist.net/anime/33362/Starmyu_2nd_Season,"[5974, 5129, 3774, 5400, 5539, 4366, 4580, 3747, 4350, 4490, 4330, 4045]","[0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 0, 2]",9,33362.0,4643.666666666667,0.5833333333333334
Starmyu 3rd Season,5.94,https://myanimelist.net/anime/36536/Starmyu_3rd_Season,"[3593, 2763, 3330, 3224, 3485, 2982]","[0, 0, 0, 0, 0, 0]",6,36536.0,3229.5,0.0
Starmyu OVA,7.05,https://myanimelist.net/anime/33033/Starmyu_OVA,"[9638, 4250]","[1, 0]",2,33033.0,6944.0,0.5
Starry☆Sky,3.62,https://myanimelist.net/anime/7705/Starry☆Sky,"[11894, 2659, 2195, 2154, 2433, 2067, 2097, 2440, 2427, 2544, 2090, 3391, 2385, 2161, 2222, 2131, 2277, 2332, 2668, 2874, 3145, 2542, 2424, 2364, 2282, 2271]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,7705.0,2787.269230769231,0.038461538461538464
Steamboy,7.43,https://myanimelist.net/anime/565/Steamboy,[4924],[0],1,565.0,4924.0,0.0
Steins;Gate,9.0,https://myanimelist.net/anime/9253/Steins_Gate,"[26801, 10779, 9450, 9330, 10296, 8913, 8540, 9299, 8578, 9386, 9295, 15310, 9253, 9307, 9021, 8530, 10424, 14015, 11755, 10987, 11542, 11704, 10336, 11343]","[6, 1, 0, 3, 4, 1, 1, 1, 1, 1, 1, 7, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 2]",9,9253.0,11008.083333333334,1.5
Steins;Gate 0,8.73,https://myanimelist.net/anime/30484/Steins_Gate_0,"[12548, 7527, 8206, 7496, 7308, 7060, 7099, 7174, 6588, 7916, 6708, 8369, 6536, 6803, 6816, 9319, 7333, 7610, 7248, 7688, 6871, 6961, 7420]","[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 3, 1, 0, 0, 0, 5, 0, 0, 3, 1, 0, 0, 1]",9,30484.0,7591.478260869565,0.8260869565217391
Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8.51,https://myanimelist.net/anime/11577/Steins_Gate_Movie__Fuka_Ryouiki_no_D%C3%A9j%C3%A0_vu,[18487],[0],1,11577.0,18487.0,0.0
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,8.14,https://myanimelist.net/anime/32188/Steins;Gate_Episode_23_(%CE%B2),[14792],[0],1,32188.0,14792.0,0.0
Steins;Gate: Oukoubakko no Poriomania,8.31,https://myanimelist.net/anime/10863/Steins_Gate__Oukoubakko_no_Poriomania,[16388],[0],1,10863.0,16388.0,0.0
Steins;Gate: Soumei Eichi no Cognitive Computing,8.81,https://myanimelist.net/anime/27957/Steins_Gate__Soumei_Eichi_no_Cognitive_Computing,"[13615, 4207, 3719, 4120]","[1, 0, 0, 0]",4,27957.0,6415.25,0.25
Stella Jogakuin Koutou-ka C³-bu,7.29,https://myanimelist.net/anime/17821/Stella_Jogakuin_Koutou-ka_C³-bu,"[2416, 1934, 1926, 1863, 1865, 2078, 1878, 1870, 1929, 2128, 1851, 1902, 1892]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,17821.0,1964.0,0.0
Stella no Mahou,5.99,https://myanimelist.net/anime/32555/Stella_no_Mahou,"[2038, 1728, 2001, 1839]","[0, 0, 0, 0]",4,32555.0,1901.5,0.0
Stitch!,6.04,https://myanimelist.net/anime/5027/Stitch,"[3566, 2515, 2437, 2185, 2290, 2566, 2515, 2225, 2302, 2220, 2336, 3179, 2117, 2377, 2667, 2487, 2097, 2126, 2053, 2271, 2481, 2310, 2319, 2298, 2164, 2500]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,5027.0,2407.8076923076924,0.0
Strange+,6.08,https://myanimelist.net/anime/21067/Strange_,"[4091, 2436, 2256, 2108, 3052, 2349, 2311, 2303, 2785, 2109, 2159, 2108]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,21067.0,2505.5833333333335,0.0
Stratos 4,5.91,https://myanimelist.net/anime/421/Stratos_4,"[2770, 2094, 2017, 2466, 2365, 2521, 2253, 2290, 2037, 2124, 2254, 2387, 2488]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,421.0,2312.769230769231,0.0
Strawberry Panic,6.85,https://myanimelist.net/anime/855/Strawberry_Panic,"[17372, 4959, 5481, 4898, 4880, 4962, 4735, 5617, 4617, 5095, 4147, 8529, 4728, 5060, 4076, 4616, 4355, 4201, 5866, 7267, 6831, 6253, 5446, 5833, 6383, 5109]","[1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 1, 0, 2, 1, 0, 0, 0]",9,855.0,5819.846153846154,0.5
Street Fighter II V,6.05,https://myanimelist.net/anime/876/Street_Fighter_II_V,"[10369, 3103, 3117, 2875, 3000, 2781, 2886, 3043, 3457, 3096, 3041, 4130, 2890, 2889, 3063, 3004, 2946, 2909, 2819, 2859, 2630, 3355, 3738, 3526, 3572, 3818, 3401, 3174, 3069]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,876.0,3398.6206896551726,0.0
Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi,6.15,https://myanimelist.net/anime/17379/Street_Fighter_II__Yomigaeru_Fujiwara-Kyou_-_Toki_wo_Kaketa_Fighter-tachi,[4652],[0],1,17379.0,4652.0,0.0
Street Fighter IV: Aratanaru Kizuna,8.16,https://myanimelist.net/anime/5369/Street_Fighter_IV__Aratanaru_Kizuna,[5185],[0],1,5369.0,5185.0,0.0
Strike Witches,7.13,https://myanimelist.net/anime/3667/Strike_Witches,"[5911, 2396, 2328, 2412, 3981, 3477, 3169, 2886, 2787, 2675, 2496, 2408]","[1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",9,3667.0,3077.1666666666665,0.25
Strike Witches: 501 Butai Hasshin Shimasu!,5.49,https://myanimelist.net/anime/38004/Strike_Witches__501_Butai_Hasshin_Shimasu,"[2530, 1888, 1956, 2084, 2046, 2129, 1959, 1850, 1930, 1791, 1843, 1915]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",9,38004.0,1993.4166666666667,0.0
Strike the Blood,8.16,https://myanimelist.net/anime/18277/Strike_the_Blood,"[56232, 19748, 17526, 18717, 18536, 18515, 20067, 17642, 17270, 15393, 14860, 30798, 14989, 14137, 14648, 15099, 15286, 26799, 27967, 25685, 21627, 21427, 24903, 21638]","[13, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6, 4, 1, 3, 0, 3, 1, 0]",9,18277.0,21229.541666666668,1.7083333333333333
Strike the Blood Final,6.0,https://myanimelist.net/anime/49316/Strike_the_Blood_Final,"[13937, 2179, 1697, 2796]","[0, 0, 0, 0]",4,49316.0,5152.25,0.0
Strike the Blood II,7.89,https://myanimelist.net/anime/33286/Strike_the_Blood_II,"[34886, 10484, 7281, 5937, 5501, 8613]","[1, 1, 0, 1, 0, 1]",6,33286.0,12117.0,0.6666666666666666
