name,rating,myanimelist,watching_servers,download_servers,veiws,counting_comment
Sasaki to Pii-chan,7.14,https://myanimelist.net/anime/52482/Sasaki_to_Pii-chan,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                crunchyroll"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65f47de227d54"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Crunchyroll</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f47dedf1283/download"" class=""btn btn-white"" title=""Crunchyroll"">
360p
<small>39.98 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f47dee2d9f0/download"" class=""btn btn-white"" title=""Crunchyroll"">
480p
<small>61.27 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f47dee31b54/download"" class=""btn btn-white"" title=""Crunchyroll"">
720p
<small>88.98 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f47dee386da/download"" class=""btn btn-white"" title=""Crunchyroll"">
1080p
<small>164.05 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/anime/sasaki-to-pii-chan/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Kage no Jitsuryokusha ni Naritakute! 2nd Season,8.28,https://myanimelist.net/anime/54595/Kage_no_Jitsuryokusha_ni_Naritakute_2nd_Season,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                celestial-dragons"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65ad54cb0814d"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : celestial dragons</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad54d979196/download"" class=""btn btn-white"" title=""celestial dragons"">
360p
<small>42.35 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad54db16b44/download"" class=""btn btn-white"" title=""celestial dragons"">
480p
<small>66.65 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad54db54eed/download"" class=""btn btn-white"" title=""celestial dragons"">
720p
<small>98.83 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad54dc06665/download"" class=""btn btn-white"" title=""celestial dragons"">
1080p
<small>192.72 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/anime/kage-no-jitsuryokusha-ni-naritakute-2nd-season/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,1
Metallic Rouge,6.06,https://myanimelist.net/anime/54794/Metallic_Rouge,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                crunchyroll"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65fb2e47a3957"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Crunchyroll</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65fb2e61ec260/download"" class=""btn btn-white"" title=""Crunchyroll"">
360p
<small>34.16 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65fb2e62150b2/download"" class=""btn btn-white"" title=""Crunchyroll"">
480p
<small>48.63 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65fb2e621f3e0/download"" class=""btn btn-white"" title=""Crunchyroll"">
720p
<small>68.17 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65fb2e622f7d2/download"" class=""btn btn-white"" title=""Crunchyroll"">
1080p
<small>121.02 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/anime/metallic-rouge/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Kage no Jitsuryokusha ni Naritakute! 2nd Season,8.28,https://myanimelist.net/anime/54595/Kage_no_Jitsuryokusha_ni_Naritakute_2nd_Season,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                celestial-dragons"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65ad548734ce8"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : celestial dragons</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad54954d09b/download"" class=""btn btn-white"" title=""celestial dragons"">
360p
<small>48.65 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad549643e67/download"" class=""btn btn-white"" title=""celestial dragons"">
480p
<small>79.53 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad5496e4b49/download"" class=""btn btn-white"" title=""celestial dragons"">
720p
<small>118.81 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65ad5497a9011/download"" class=""btn btn-white"" title=""celestial dragons"">
1080p
<small>230.52 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/anime/kage-no-jitsuryokusha-ni-naritakute-2nd-season/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Metallic Rouge,6.06,https://myanimelist.net/anime/54794/Metallic_Rouge,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                crunchyroll"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65f20bf867a6f"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Crunchyroll</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f20c07ec66a/download"" class=""btn btn-white"" title=""Crunchyroll"">
360p
<small>33.7 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f20c0835c68/download"" class=""btn btn-white"" title=""Crunchyroll"">
480p
<small>46.08 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f20c0839839/download"" class=""btn btn-white"" title=""Crunchyroll"">
720p
<small>63.02 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65f20c083fa57/download"" class=""btn btn-white"" title=""Crunchyroll"">
1080p
<small>107.96 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/anime/metallic-rouge/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Suzume no Tojimari,8.58,https://myanimelist.net/anime/50594/Suzume_no_Tojimari,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                assassins-sub"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65bbf814de17c"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : AssassinS Sub</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bbf81a346f1/download"" class=""btn btn-white"" title=""AssassinS Sub"">
360p
<small>292.94 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bbf81a38754/download"" class=""btn btn-white"" title=""AssassinS Sub"">
480p
<small>521.22 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bbf81a3a7c8/download"" class=""btn btn-white"" title=""AssassinS Sub"">
720p
<small>846.78 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bbf81a42a15/download"" class=""btn btn-white"" title=""AssassinS Sub"">
1080p
<small>1.52 GiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
</div>",,0
"One Piece: Dai Tannou Kikaku! ""Shi no Gekai"" Trafalgar Law",5,https://myanimelist.net/anime/58015/One_Piece__Dai_Tannou_Kikaku_Shi_no_Gekai_Trafalgar_Law,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                crunchyroll"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65bf3a7d49070"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Crunchyroll</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bf3a82a9528/download"" class=""btn btn-white"" title=""Crunchyroll"">
360p
<small>63.76 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bf3a82cbd17/download"" class=""btn btn-white"" title=""Crunchyroll"">
480p
<small>123.38 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bf3a82d1ec8/download"" class=""btn btn-white"" title=""Crunchyroll"">
720p
<small>191.32 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65bf3a82d3f53/download"" class=""btn btn-white"" title=""Crunchyroll"">
1080p
<small>359.49 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4da528fd61"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4da574c846/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>126.79 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4da57e016b/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>212.18 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4da582183f/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>332.26 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4da585f92a/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>692.63 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4d822bc62b"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d82ad44ce/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>98.84 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d82c74e63/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>159.93 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d82d00f9c/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>250.26 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d82d94ac1/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>504.18 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4d78840723"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d7956308f/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>95.24 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d796489e2/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>139.2 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d79679af8/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>204.9 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d79706704/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>399.76 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4d69638869"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d69c29949/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>106.36 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d69cdac17/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>173.9 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d69d432ac/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>267 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d69db1ff7/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>530.87 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4d5da39ae6"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d5dfd00fa/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>105.43 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d5e063f05/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>171.76 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d5e0c50d1/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>267.61 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4d5e0eef53/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>551.5 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
Pluto,8.28,https://myanimelist.net/anime/35737/Pluto,"<div class=""slider"">
<div class=""item"">
<span class=""server active
                                netflix"">
<a data-src=""https://videos.vid4up.xyz/embedvideo/65b4ce76c12bc"">Blkom</a>
</span>
</div>
</div>","<div class=""modal-dialog modal-lg modal-content"" role=""document"">
<div class=""modal_heading modal-header"">
<button class=""close"" data-dismiss=""modal"" aria-label=""Close"">×</button>
<div class=""clearfix""></div>
</div>
<div class=""modal-body direct-download"">
<div class=""text-center direct-download-label"">التحميل المباشر</div>
<div class=""row video-files"">
<div class=""col-xs-12 text-left video-files-links"">
<div class=""panel panel-default"">
<div class=""panel-heading"" dir=""rtl"">
<a>ترجمة : Netflix</a>
</div>
<div class=""panel-body"">
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4ce7e04e6b/download"" class=""btn btn-white"" title=""Netflix"">
360p
<small>121.3 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4ce7e49c88/download"" class=""btn btn-white"" title=""Netflix"">
480p
<small>213.86 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4ce7e8534e/download"" class=""btn btn-white"" title=""Netflix"">
720p
<small>343.62 MiB</small>
</a>
<a target=""_blank"" href=""https://videos.vid4up.xyz/video/65b4ce7f1744b/download"" class=""btn btn-white"" title=""Netflix"">
1080p
<small>707.19 MiB</small>
</a>
</div>
</div>
</div>
</div>
</div>
<div class=""clearfix""></div>
<div class=""modal-body"" style=""padding: 0 15px"">
</div>
<hr style=""margin: 0;"">
<div class=""modal-header"">
<div class=""row"">
<div class=""col-xs-12 text-center"">
<span>يمكنك تحميل الأنمي برابط واحد مباشر</span><br><br>
<a class=""btn btn-block btn-red sharp"" href=""https://blkom.com/ona/pluto/download"">تحميل عدة حلقات</a>
</div>
</div>
<div class=""clearfix""></div>
</div>
</div>",,0
